Name,Section,URL,Current Price,Old Price,Price Difference,Percent Difference
"Portable 5G WiFi Projector with Bluetooth 5.1, 9000 Lumens HD Movie Projector, 1080P 250'' Display Supported",Electronics,https://www.walmart.com/ip/Portable-5G-WiFi-Projector-with-Bluetooth-5-1-9000-Lumens-HD-Movie-Projector-1080P-250-Display-Supported/1874111233,$89.99,$169.99,$80.00,47.06%
"Paproos TV Stand for 70 Inch TV, Modern High Glossy TV Cabinet with 16 Colors LED Lights, Living Room TV Console Table with Storage Drawers and Glass Shelves, Entertainment Center, White",Electronics,https://www.walmart.com/ip/Paproos-TV-Stand-70-Inch-TV-Modern-High-Glossy-Cabinet-16-Colors-LED-Lights-Living-Room-Console-Table-Storage-Drawers-Glass-Shelves-Entertainment-Cen/846167907,$148.89,$299.99,$151.10,50.37%
"Hoey Wireless Earbuds, Bluetooth 5.1 Headphones with Mic, IP7 Waterproof Ear Hooks",Electronics,https://www.walmart.com/ip/Hoey-Wireless-Earbuds-Bluetooth-5-1-Headphones-with-Mic-IP7-Waterproof-Ear-Hooks/689734331?athbdg=L1700,$17.99,$29.99,$12.00,40.01%
Magnetic Wireless Charger - Magnet Charging Pad Compatible with iPhone 14/14 pro/14 plus/14 pro max/ 13/13 pro/13 pro max/12 pro max - Mag-Safe Charger for AirPods 3/2/Pro with USB-C 20W PD,Electronics,https://www.walmart.com/ip/Magnetic-Wireless-Charger-Magnet-Charging-Pad-Compatible-iPhone-14-14-pro-14-plus-14-pro-max-13-13-pro-13-max-12-max-Mag-Safe-AirPods-3-2-Pro-USB-C-2/675688500,$16.59,$49.99,$33.40,66.81%
"Android 11 Tablet 10 inch Tablet with Keyboard Wireless Mouse Stylus,4G Phone Tablet,Octa Core Processor 1280x 800 IPS Tablet/4GB RAM 64GB ROM/13MP+5MP Camera Bluetooth Wi-Fi Tablet,2023 Latest Tablet",Electronics,https://www.walmart.com/ip/Android-11-Tablet-10-inch-Keyboard-Wireless-Mouse-Stylus-4G-Phone-Tablet-Octa-Core-Processor-1280x-800-IPS-Tablet-4GB-RAM-64GB-ROM-13MP-5MP-Camera-Bl/1028422091,$108.77,$169.99,$61.22,36.01%
"uhomepro TV Stand for TVs up to 70"", Living Room Entertainment Center with RGB LED Lights and Storage Shelves Furniture, White High Gloss TV Cabinet Console Table",Electronics,https://www.walmart.com/ip/uhomepro-TV-Stand-TVs-70-Living-Room-Entertainment-Center-RGB-LED-Lights-Storage-Shelves-Furniture-White-High-Gloss-Cabinet-Console-Table/518601445,$139.99,$299.99,$160.00,53.34%
"Auusda 14.1"" Laptop: Intel Celeron J4105, 8GB DDR4, 256GB SSD, Windows 11 Pro Home Laptop, Wifi+Bluetooth - Silver",Electronics,https://www.walmart.com/ip/Auusda-14-1-Laptop-Intel-Celeron-J4105-8GB-DDR4-256GB-SSD-Windows-11-Pro-Home-Laptop-Wifi-Bluetooth-Silver/2079126962,$249.99,$336.44,$86.45,25.70%
"TOPVISION 4pcs Security Wired Camera System, 8CH 3MP NVR Home Security, 1080P IP Security Surveillance Cameras with Color Night Vision, IP66 Waterproof, for Indoor Outdoor, No HDD (Wireless Wi-Fi)",Electronics,https://www.walmart.com/ip/TOPVISION-4pcs-Security-Wired-Camera-System-8CH-3MP-NVR-Home-Security-1080P-IP-Surveillance-Cameras-Color-Night-Vision-IP66-Waterproof-Indoor-Outdoor/166697493,$97.99,$399.99,$302.00,75.50%
"INSE Cordless Vacuum Cleaner, 6 in 1 Powerful Suction Lightweight Stick Vacuum with 2200mAh Rechargeable Battery, up to 45min Runtime, for Home Furniture Hard Floor Carpet Car Hair",Electronics,https://www.walmart.com/ip/INSE-Cordless-Vacuum-Cleaner-6-1-Powerful-Suction-Lightweight-Stick-2200mAh-Rechargeable-Battery-45min-Runtime-Home-Furniture-Hard-Floor-Carpet-Car-H/758609723,$99.67,$449.98,$350.31,77.85%
"SGIN 10 inch Android 12 Tablet 2GB RAM 32GB ROM Tab 800 x 1280 HD IPS Tablet with Up to 1.6 Ghz 4 Core Processor Bluetooth 4.2 Wifi 2MP+5MP Camera, 512GB Expandable",Electronics,https://www.walmart.com/ip/SGIN-10-inch-Android-12-Tablet-2GB-RAM-32GB-ROM-Tab-800-x-1280-HD-IPS-Up-1-6-Ghz-4-Core-Processor-Bluetooth-4-2-Wifi-2MP-5MP-Camera-512GB-Expandable/1214937356?athbdg=L1700,$69.99,$449.99,$380.00,84.45%
Fitbit Versa 2 Health & Fitness Smartwatch - Black/Carbon Aluminum,Electronics,https://www.walmart.com/ip/Fitbit-Versa-2-Health-Fitness-Smartwatch-Black-Carbon-Aluminum/590748121,$119.00,$149.95,$30.95,20.64%
OneOdio Wired Over-Ear Headphones with Mic | Noise Cancelling Earcups & Studio DJ Headphones with Dual Ports for Computer-Black,Electronics,https://www.walmart.com/ip/OneOdio-Wired-Over-Ear-Headphones-with-Mic-Noise-Cancelling-Earcups-Studio-DJ-Headphones-with-Dual-Ports-for-Computer-Black/950096760,$27.99,$39.99,$12.00,30.01%
"SPBPQY Light Bulb Camera, 2 Pack Security Camera 1080p, 2.4GHz WiFi, 360 Surveillance Camera",Electronics,https://www.walmart.com/ip/SPBPQY-Light-Bulb-Camera-2-Pack-Security-Camera-1080p-2-4GHz-WiFi-360-Surveillance-Camera/1967743819,$33.99,$52.99,$19.00,35.86%
"DR.J Professional Soundbar with Subwoofer, 2.1 CH Separable Sound Bars for TV, Bluetooth/HDMI-ARC/AUX/Opt 3D Surround Sound",Electronics,https://www.walmart.com/ip/DR-J-Professional-Soundbar-with-Subwoofer-2-1-CH-Separable-Sound-Bars-for-TV-Bluetooth-HDMI-ARC-AUX-Opt-3D-Surround-Sound/1514605544?athbdg=L1600,$65.99,$129.99,$64.00,49.23%
Restored Apple iPad Air 9.7-Inch 16GB Wi-Fi Tablet - Space Gray - MD785LL/A (Refurbished),Electronics,https://www.walmart.com/ip/Restored-Apple-iPad-Air-9-7-Inch-16GB-Wi-Fi-Tablet-Space-Gray-MD785LL-A-Refurbished/481805714?athbdg=L1600,$72.99,$89.97,$16.98,18.87%
"TOPVISION Smart Lock, Bluetooth Keyless Entry Door Lock with Touchscreen Keypad, IP65 Weatherproof, APP Remote Control Smart Deadbolt Lock for Home, Office(Black)",Electronics,https://www.walmart.com/ip/TOPVISION-Smart-Lock-Bluetooth-Keyless-Entry-Door-Lock-Touchscreen-Keypad-IP65-Weatherproof-APP-Remote-Control-Deadbolt-Home-Office-Black/1085625638?athbdg=L1600,$75.99,$199.99,$124.00,62.00%
"TOPVISION Open Ear Bone Conduction Headphones, Wireless Bluetooth Headset with Built-in Microphones, 8Hr Playtime, Waterproof Sports Headphones for Running Workout Gym",Electronics,https://www.walmart.com/ip/TOPVISION-Open-Ear-Bone-Conduction-Headphones-Wireless-Bluetooth-Headset-Built-in-Microphones-8Hr-Playtime-Waterproof-Sports-Headphones-Running-Worko/1075255895?athbdg=L1600,$29.99,$99.99,$70.00,70.01%
"Luckwolf Wireless Doorbell Camera with Chime, Video Doorbell Security Camera with Batteries for Home",Electronics,https://www.walmart.com/ip/Luckwolf-Wireless-Doorbell-Camera-with-Chime-Video-Doorbell-Security-Camera-with-Batteries-for-Home/1922715157?athbdg=L1600,$35.96,$59.99,$24.03,40.06%
WD_BLACK SN750 SE NVMe SSD Battlefield 2042 Game Bundle - 1TB,Electronics,https://www.walmart.com/ip/WD-BLACK-SN750-SE-NVMe-SSD-Battlefield-2042-Game-Bundle-1TB/287873234?athbdg=L1600,$49.99,$99.99,$50.00,50.01%
"Skytech Archangel Gaming PC Desktop INTEL Core i5 12400F 2.5 GHz, NVIDIA RTX 3060, 1TB NVME SSD, 16GB DDR4 RAM 3200 , 600W GOLD PSU, 11AC Wi-Fi, Windows 11 Home 64-bit",Electronics,https://www.walmart.com/ip/Skytech-Archangel-Gaming-PC-Desktop-INTEL-Core-i5-12400F-2-5-GHz-NVIDIA-RTX-3060-1TB-NVME-SSD-16GB-DDR4-RAM-3200-600W-GOLD-PSU-11AC-Wi-Fi-Windows-11-/1705930863?athbdg=L1700,$799.99,$999.99,$200.00,20.00%
[2023] Amplified HD Digital TV Antenna 330 Miles Long-Range Reception Support 4K 1080p Indoor TV Digital HD Antenna Freeview Life Local Channels All Type Television Switch Amplifier Signal Booster,Electronics,https://www.walmart.com/ip/2023-Amplified-HD-Digital-TV-Antenna-330-Miles-Long-Range-Reception-Support-4K-1080p-Indoor-Freeview-Life-Local-Channels-All-Type-Television-Switch-A/520525103?athbdg=L1600,$14.87,$59.99,$45.12,75.21%
"Android Tablet Blackview Tab 7 Wifi Tablet 10 inch 64GB ROM 3GB RAM Android 12 Tablets, Google GMS Certified Tablet for Kids, Gray",Electronics,https://www.walmart.com/ip/Android-Tablet-Blackview-Tab-7-Wifi-Tablet-10-inch-64GB-ROM-3GB-RAM-Android-12-Tablets-Google-GMS-Certified-Tablet-for-Kids-Gray/2136510971?athbdg=L1600,$79.89,$149.99,$70.10,46.74%
"SAMSUNG 75"" Class LS03B The Frame QLED 4K Smart TV QN75LS03BAFXZA",Electronics,https://www.walmart.com/ip/SAMSUNG-75-Class-LS03B-The-Frame-QLED-4K-Smart-TV-QN75LS03BAFXZA/479182922,"$1,949.00","$2,999.99",$1050.99,35.03%
"Acer Nitro 5 15.6"" Gaming Laptop FHD IPS 144Hz Intel Core i5-12500H 16GB RAM 512GB SSD NVIDIA GeForce RTX 4050 6GB Black",Electronics,https://www.walmart.com/ip/Acer-Nitro-5-15-6-Gaming-Laptop-FHD-IPS-144Hz-Intel-Core-i5-12500H-16GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-4050-6GB-Black/2068516564?athbdg=L1700,$879.99,$999.99,$120.00,12.00%
"Groview 5G/2.4G WiFi Bluetooth Projector, 12000 Lux Native 1080P Projector with 100"" Projector Screen, 4K Supported Outdoor Movie Projector, Home Theater Projector Compatible with iOS/Android",Electronics,https://www.walmart.com/ip/Groview-5G-2-4G-WiFi-Bluetooth-Projector-12000-Lux-Native-1080P-Projector-100-Screen-4K-Supported-Outdoor-Movie-Home-Theater-Compatible-iOS-Android/2028875877?athbdg=L1600,$97.99,$349.99,$252.00,72.00%
"SAMSUNG 65"" Class the Terrace Outdoor QLED 4K Smart TV with HDR QN65LST7TAFXZA",Electronics,https://www.walmart.com/ip/SAMSUNG-65-Class-the-Terrace-Outdoor-QLED-4K-Smart-TV-with-HDR-QN65LST7TAFXZA/134487461,"$2,949.00","$4,999.99",$2050.99,41.02%
"SGIN 10 inch Android 12 Tablets 4GB RAM 64GB ROM Tab, 800*1280 IPS Tablet with 1.6GHz 8 Core Processor, 2MP+5MP Camera Support 256 GB Expand",Electronics,https://www.walmart.com/ip/SGIN-10-inch-Android-12-Tablets-4GB-RAM-64GB-ROM-Tab-800-1280-IPS-Tablet-with-1-6GHz-8-Core-Processor-2MP-5MP-Camera-Support-256-GB-Expand/2448683983?athbdg=L1600,$99.99,$549.99,$450.00,81.82%
"SAMSUNG 75"" Class The Terrace Outdoor QLED 4K Smart TV with HDR QN75LST7TAFXZA",Electronics,https://www.walmart.com/ip/SAMSUNG-75-Class-The-Terrace-Outdoor-QLED-4K-Smart-TV-with-HDR-QN75LST7TAFXZA/685680103,"$3,899.00","$6,499.99",$2600.99,40.02%
"ifanze Military Smart Watches for Men, Bluetooth Call Receive Dial, 1.32"" IP68 Waterproof Rugged Smartwatch for iPhone/Android, C21 Outdoor Tactical Sports Fitness Tracker with Heart Rate, Black",Electronics,https://www.walmart.com/ip/ifanze-Military-Smart-Watches-Men-Bluetooth-Call-Receive-Dial-1-32-IP68-Waterproof-Rugged-Smartwatch-iPhone-Android-C21-Outdoor-Tactical-Sports-Fitne/454581096?athbdg=L1600,$29.99,$69.99,$40.00,57.15%
"Digital Antenna for TV, HDTV Indoor Smart Antenna with Amplifier Signal Booster with 100-150 Miles Reception Support 4K/1080P All Local Channels",Electronics,https://www.walmart.com/ip/Digital-Antenna-for-TV-HDTV-Indoor-Smart-Antenna-with-Amplifier-Signal-Booster-with-100-150-Miles-Reception-Support-4K-1080P-All-Local-Channels/169879202?athbdg=L1600,$13.99,$39.99,$26.00,65.02%
Magnetic Wireless Charger for iPhone: Fodable 3 in 1 Charging Station for Multiple Apple Devices - Travel Charging Pad Dock for Apple Watch iPhone 14 13 12 Pro Max Plus & Airpod,Electronics,https://www.walmart.com/ip/Magnetic-Wireless-Charger-iPhone-Fodable-3-1-Charging-Station-Multiple-Apple-Devices-Travel-Pad-Dock-Watch-iPhone-14-13-12-Pro-Max-Plus-Airpod/120850837?athbdg=L1600,$32.99,$167.99,$135.00,80.36%
"VILINICE TV Soundbar, 16 inch Sound Bar with Subwoofer, Wired & Wireless Bluetooth 5.0 Audio Soundbar, TV Speaker with 3 Mode, Optical/Aux/RCA Connection, Remote Control Home Theater, Gaming",Electronics,https://www.walmart.com/ip/VILINICE-TV-Soundbar-16-inch-Sound-Bar-Subwoofer-Wired-Wireless-Bluetooth-5-0-Audio-Speaker-3-Mode-Optical-Aux-RCA-Connection-Remote-Control-Home-The/344574209?athbdg=L1600,$32.99,$89.99,$57.00,63.34%
"SAMSUNG 77"" Class S95C OLED 4K Smart TV QN77S95CAFXZA 2023",Electronics,https://www.walmart.com/ip/SAMSUNG-77-Class-S95C-OLED-4K-Smart-TV-QN77S95CAFXZA-2023/2711332968,"$3,477.97","$4,193.00",$715.03,17.05%
"FEBFOXS Baby Monitor Security Camera, WiFi Indoor Camera, 360-Degree Smart 1080P Pet Camera for Home Security and Nanny Elderlywith Motion Detection, Night Vision, Two-Way Audio",Electronics,https://www.walmart.com/ip/FEBFOXS-Baby-Monitor-Security-Camera-WiFi-Indoor-360-Degree-Smart-1080P-Pet-Camera-Home-Nanny-Elderlywith-Motion-Detection-Night-Vision-Two-Way-Audio/423312215?athbdg=L1600,$21.99,$69.99,$48.00,68.58%
"Mixcder E7 Active Noise Cancelling Headphones,Wireless over Ear Bluetooth 5.0 Headsets with Mic,Black",Electronics,https://www.walmart.com/ip/Mixcder-E7-Active-Noise-Cancelling-Headphones-Wireless-over-Ear-Bluetooth-5-0-Headsets-with-Mic-Black/1970766503,$31.99,$69.00,$37.01,53.64%
"NBD Digital Camera 4K Ultra HD 48MP All-in-One Vlogging Camera with Wide Angle Lens, Digital Zoom 16x and 3"" Screen",Electronics,https://www.walmart.com/ip/NBD-Digital-Camera-4K-Ultra-HD-48MP-All-in-One-Vlogging-Camera-with-Wide-Angle-Lens-Digital-Zoom-16x-and-3-Screen/711035416?athbdg=L1600,$134.96,$299.00,$164.04,54.86%
"GREPHONE iPhone Charger, Apple Charger for iPhone, 2 Pack 20W PD Fast Charger&6ft USB C to Lightning Cable Compatible with iPhone, iPad, iPod",Electronics,https://www.walmart.com/ip/GREPHONE-iPhone-Charger-Apple-Charger-for-iPhone-2-Pack-20W-PD-Fast-Charger-6ft-USB-C-to-Lightning-Cable-Compatible-with-iPhone-iPad-iPod/1793567023?athbdg=L1600,$18.89,$20.99,$2.10,10.00%
"SAMSUNG 55"" Class The Terrace Outdoor QLED 4K Smart TV, QN55LST7TAFXZA",Electronics,https://www.walmart.com/ip/SAMSUNG-55-Class-The-Terrace-Outdoor-QLED-4K-Smart-TV-QN55LST7TAFXZA/226048622,"$2,492.00","$3,499.99",$1007.99,28.80%
"HeimVision HM241 Security Camera System, Wireless Wifi 8CH 1080P NVR System,4pcs 960P 1.3MP WIFI IP Security Surveillance Cameras,Hard Drive Not Included",Electronics,https://www.walmart.com/ip/HeimVision-HM241-Security-Camera-System-Wireless-Wifi-8CH-1080P-NVR-System-4pcs-960P-1-3MP-WIFI-IP-Surveillance-Cameras-Hard-Drive-Not-Included/185157890,$97.19,$180.00,$82.81,46.01%
"Portable Monitor Zero Frame, 15.6"" Ultra Slim 1080P FHD 100% sRGB Display IPS Monitor, Plug&Play Second External Monitor for Laptop PC Phone Mac Xbox PS5",Electronics,https://www.walmart.com/ip/Portable-Monitor-Zero-Frame-15-6-Ultra-Slim-1080P-FHD-100-sRGB-Display-IPS-Monitor-Plug-Play-Second-External-Laptop-PC-Phone-Mac-Xbox-PS5/556989595,$98.99,$199.99,$101.00,50.50%
"FEBFOXS Drones for Kids, Mini Drone with Remote Control, Toy Quadcopter Drone with Three Speeds, LED Lights, 360 Flip, Headless Mode and Automatic Obstacle Avoidance Mode, White",Electronics,https://www.walmart.com/ip/FEBFOXS-Drones-Kids-Mini-Drone-Remote-Control-Toy-Quadcopter-Three-Speeds-LED-Lights-360-Flip-Headless-Mode-Automatic-Obstacle-Avoidance-Mode-White/931776850,$27.98,$69.99,$42.01,60.02%
"ieGeek Outdoor Security Cameras Wireless, Spotlight, 2k/3mp, Rechargeable Battery Powered, Color Night Vision, AI Motion Detection Outdoor Camera Wireless WiFi (Supports Only 2.4Ghz Wi-Fi)",Electronics,https://www.walmart.com/ip/ieGeek-Outdoor-Security-Cameras-Wireless-Spotlight-2k-3mp-Rechargeable-Battery-Powered-Color-Night-Vision-AI-Motion-Detection-Camera-Wireless-WiFi-Su/463823266,$35.00,$99.99,$64.99,65.00%
Azmkoo Portable Monitor 15.6'' 1080P FHD VESA | 100% sRGB High Color Gamut Computer Display | External Laptop Monitor IPS HDR Eye Care Gaming Screen | HDMI USB Type C OTG Dual Speakers,Electronics,https://www.walmart.com/ip/Azmkoo-Portable-Monitor-15-6-1080P-FHD-VESA-100-sRGB-High-Color-Gamut-Computer-Display-External-Laptop-IPS-HDR-Eye-Care-Gaming-Screen-HDMI-USB-Type-C/161426033,$94.84,$139.99,$45.15,32.25%
Apple iPhone XS 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Space Gray (Used),Electronics,https://www.walmart.com/ip/Apple-iPhone-XS-64GB-Fully-Unlocked-Verizon-Sprint-GSM-Unlocked-Space-Gray-Used/579558414,$205.00,$299.99,$94.99,31.66%
"Smart Watch for Android and iPhone, Ifanze GTS5 Fitness Tracker Health Tracker IP68 Waterproof Smartwatch for Women Men,Black",Electronics,https://www.walmart.com/ip/Smart-Watch-for-Android-and-iPhone-Ifanze-GTS5-Fitness-Tracker-Health-Tracker-IP68-Waterproof-Smartwatch-for-Women-Men-Black/297459888,$23.99,$45.99,$22.00,47.84%
"TCJJ Kids Headphones, Cat Ear Wireless Headphones, LED Light Up Bluetooth over on Ear Purple Headphones for Toddler Boy Girl Teen Children With Microphone for iPhone/iPad/Laptop/School Christmas Gift",Electronics,https://www.walmart.com/ip/TCJJ-Kids-Headphones-Cat-Ear-Wireless-LED-Light-Up-Bluetooth-Purple-Headphones-Toddler-Boy-Girl-Teen-Children-With-Microphone-iPhone-iPad-Laptop-Scho/204416223,$21.58,$29.98,$8.40,28.02%
"ULTIMEA Sound Bar for TV with Subwoofer Deep Bass, 2.1 TV Sound Bar, 5 EQ/Voice Clear, Bluetooth Soundbar TV Speakers 3D Surround Sound, for PC Works w/Optical/AUX/USB, Mountable-110dB",Electronics,https://www.walmart.com/ip/ULTIMEA-Sound-Bar-TV-Subwoofer-Deep-Bass-2-1-Bar-5-EQ-Voice-Clear-Bluetooth-Soundbar-Speakers-3D-Surround-Sound-PC-Works-w-Optical-AUX-USB-Mountable-/943636145?athbdg=L1700,$59.99,$149.99,$90.00,60.00%
"Samsaimo 9800LM Native 1080P HD Projector with WiFi and Bluetooth, Movie Projector for Outdoor Movies, LCD Technology 300""Display Projector Support 4k Home Theater, (Projector with Tripod)",Electronics,https://www.walmart.com/ip/Samsaimo-9800LM-Native-1080P-HD-Projector-WiFi-Bluetooth-Movie-Outdoor-Movies-LCD-Technology-300-Display-Support-4k-Home-Theater-Projector-Tripod/332098509,$129.99,$315.99,$186.00,58.86%
"TOPVISION TV Soundbar, 2.1CH Sound Bar with Subwoofer, Wired & Wireless Bluetooth 5.0, USB, AUX/RCA, Optical, COA, HDMI ARC Input for TV, Room",Electronics,https://www.walmart.com/ip/TOPVISION-TV-Soundbar-2-1CH-Sound-Bar-with-Subwoofer-Wired-Wireless-Bluetooth-5-0-USB-AUX-RCA-Optical-COA-HDMI-ARC-Input-for-TV-Room/642904771,$49.99,$89.99,$40.00,44.45%
"TV Antenna, 2023 Newest Digital Amplified HD TV Antenna, 380+ Miles Range Support 4K 1080P, Indoor Outdoor Smart Switch Amplifier Signal Booster, UHF VHF Freeview HDTV Channels with 17ft Coax Cable",Electronics,https://www.walmart.com/ip/TV-Antenna-2023-Newest-Digital-Amplified-HD-380-Miles-Range-Support-4K-1080P-Indoor-Outdoor-Smart-Switch-Amplifier-Signal-Booster-UHF-VHF-Freeview-HD/381475987,$17.99,$59.99,$42.00,70.01%
"Motorola MG7700 Modem WiFi Router Combo with Power Boost | Approved by Comcast Xfinity, Cox and Spectrum | for Cable Plans Up to 800 Mbps | DOCSIS 3.0 + Gigabit Router",Electronics,https://www.walmart.com/ip/Motorola-MG7700-Modem-WiFi-Router-Combo-Power-Boost-Approved-Comcast-Xfinity-Cox-Spectrum-Cable-Plans-Up-800-Mbps-DOCSIS-3-0-Gigabit/652216495,$159.99,$179.99,$20.00,11.11%
"Oraolo Bluetooth Speaker with Deep Bass Basser Portable Speakers Wireless Stereo Sound, IPX6 Waterproof, TF/SD Card, AUX-in, USB Input, Built-in Mic, 24H Playtime for Home Party Outdoor Beach Pool",Electronics,https://www.walmart.com/ip/Oraolo-Bluetooth-Speaker-Deep-Bass-Basser-Portable-Speakers-Wireless-Stereo-Sound-IPX6-Waterproof-TF-SD-Card-AUX-in-USB-Input-Built-in-Mic-24H-Playti/399539134,$36.99,$89.99,$53.00,58.90%
"WONNIE HD DVD Player for TV, CD Players for Home with HD/AV/Coaxial Output &USB Input, Built in PAL/NTSC System, HDMI/AV Cable and Full Function Remote Control Included",Electronics,https://www.walmart.com/ip/WONNIE-HD-DVD-Player-TV-CD-Players-Home-HD-AV-Coaxial-Output-USB-Input-Built-PAL-NTSC-System-HDMI-AV-Cable-Full-Function-Remote-Control-Included/1305954522?athbdg=L1700,$29.99,$35.99,$6.00,16.67%
"Motorola MB8600 DOCSIS 3.1 Ultra-High Speed Cable Modem | Approved for Xfinity by Comcast, Spectrum, Cox | Supports Cable Plans up to 1000 Mbps",Electronics,https://www.walmart.com/ip/Motorola-MB8600-DOCSIS-3-1-Ultra-High-Speed-Cable-Modem-Approved-for-Xfinity-by-Comcast-Spectrum-Cox-Supports-Cable-Plans-up-to-1000-Mbps/598030579,$124.99,$169.99,$45.00,26.47%
"67 XL Ink Cartridge for HP 67 Ink for HP Deskjet 2700 2752 Envy 6000 6055 Printer (Black, Tri-Color)",Electronics,https://www.walmart.com/ip/67-XL-Ink-Cartridge-for-HP-67-Ink-for-HP-Deskjet-2700-2752-Envy-6000-6055-Printer-Black-Tri-Color/253149719?athbdg=L1700,$31.97,$43.73,$11.76,26.89%
Samsung Galaxy Watch4 Classic Stainless LTE 46mm Black,Electronics,https://www.walmart.com/ip/Samsung-Galaxy-Watch4-Classic-Stainless-LTE-46mm-Black/234273796,$169.99,$189.00,$19.01,10.06%
"NBD Digital SLR Camera,33MP Digital Camera with 24X Telephoto Lens for Photography Beginners",Electronics,https://www.walmart.com/ip/NBD-Digital-SLR-Camera-33MP-Digital-Camera-with-24X-Telephoto-Lens-for-Photography-Beginners/497714002,$299.00,$499.00,$200.00,40.08%
SanDisk Extreme PRO M.2 NVMe 3D SSD - 2TB,Electronics,https://www.walmart.com/ip/SanDisk-Extreme-PRO-M-2-NVMe-3D-SSD-2TB/2379331699?athbdg=L1700,$119.99,$149.99,$30.00,20.00%
Used|eufy Smart Lock Touch & Wi-Fi Fingerprint Keyless Entry Door Lock Bluetooth Electronic Deadbolt,Electronics,https://www.walmart.com/ip/Used-eufy-Smart-Lock-Touch-Wi-Fi-Fingerprint-Keyless-Entry-Door-Lock-Bluetooth-Electronic-Deadbolt/818948661?athbdg=L1600,$109.99,$159.99,$50.00,31.25%
"RICILAR Premium 10.5"" Dual Screen Portable DVD Player for Car, Black ( 2 x DVD Player，Non-built-in battery )",Electronics,https://www.walmart.com/ip/RICILAR-Premium-10-5-Dual-Screen-Portable-DVD-Player-for-Car-Black-2-x-DVD-Player-Non-built-in-battery/705181974?athbdg=L1600,$159.98,$239.99,$80.01,33.34%
iPhone 14 13 12 11 Fast Charger-Apple MFi Certified-20W PD Type C Power Wall Charger with 6FT Charging Cable Compatible with iPhone 14/14 Pro Max/13/13 Mini/13 Pro/13 Pro Max/12/12 Pro/iPad Air,Electronics,https://www.walmart.com/ip/iPhone-14-13-12-11-Fast-Charger-Apple-MFi-Certified-20W-PD-Type-C-Power-Wall-Charger-6FT-Charging-Cable-Compatible-14-14-Pro-Max-13-13-Mini-13-Pro-13/1424246055?athbdg=L1600,$10.48,$13.99,$3.51,25.09%
"IPASON Gaming Desktop Pc, Amd A8 7680 Upgrade to Ryzen 5 5600G, Radeon Integrated Graphics, 512G Ssd, 8G Ram, Wifi, Windows 11 Home",Electronics,https://www.walmart.com/ip/IPASON-Gaming-Desktop-Pc-Amd-A8-7680-Upgrade-to-Ryzen-5-5600G-Radeon-Integrated-Graphics-512G-Ssd-8G-Ram-Wifi-Windows-11-Home/640499164?athbdg=L1700,$389.00,$499.00,$110.00,22.04%
"65XL Ink Cartridge for HP 65 ink cartridge for HP DeskJet 3772 3752 3755 Envy 5055 5010 5000 Printer (Black, Tri-Color)",Electronics,https://www.walmart.com/ip/65XL-Ink-Cartridge-for-HP-65-ink-cartridge-for-HP-DeskJet-3772-3752-3755-Envy-5055-5010-5000-Printer-Black-Tri-Color/558516458?athbdg=L1600,$26.50,$42.73,$16.23,37.98%
